286,
0.000000f,51.774010,51.774010,51.774010,
2.433000f,51.774010,51.774010,51.774010,
7.266000f,51.774010,51.774010,51.774010,
10.949000f,51.774010,51.774010,51.774010,
10.950000f,51.720200,51.720200,51.720200,
14.566000f,51.720200,51.720200,51.720200,
14.566000f,51.774010,51.774010,51.774010,
15.600000f,51.774010,51.774010,51.774010,
15.666000f,51.774010,51.774010,51.774010,
15.733000f,51.774010,51.774010,51.774010,
15.800000f,51.774010,51.774010,51.774010,
15.866000f,51.774010,51.774010,51.774010,
15.933000f,51.774010,51.774010,51.774010,
16.000000f,51.774010,51.774010,51.774010,
16.066000f,51.774010,51.774010,51.774010,
16.132999f,51.774010,51.774010,51.774010,
16.200001f,51.774010,51.774010,51.774010,
16.266001f,51.774010,51.774010,51.774010,
16.333000f,51.774010,51.774010,51.774010,
16.400000f,51.774010,51.774010,51.774010,
16.466000f,51.774010,51.774010,51.774010,
16.533001f,51.774010,51.774010,51.774010,
16.600000f,51.774010,51.774010,51.774010,
16.666000f,51.774010,51.774010,51.774010,
16.733000f,51.774010,51.774010,51.774010,
16.799999f,51.774010,51.774010,51.774010,
16.865999f,51.774010,51.774010,51.774010,
16.933001f,51.774010,51.774010,51.774010,
17.000000f,51.774010,51.774010,51.774010,
17.066000f,51.774010,51.774010,51.774010,
17.132999f,51.774010,51.774010,51.774010,
17.200001f,51.774010,51.774010,51.774010,
17.266001f,51.774010,51.774010,51.774010,
17.333000f,51.774010,51.774010,51.774010,
17.400000f,51.774010,51.774010,51.774010,
17.466000f,51.774010,51.774010,51.774010,
17.533001f,51.774010,51.774010,51.774010,
17.600000f,51.774010,51.774010,51.774010,
17.666000f,51.774010,51.774010,51.774010,
17.733000f,51.774010,51.774010,51.774010,
17.799999f,51.774010,51.774010,51.774010,
17.865999f,51.774010,51.774010,51.774010,
17.933001f,51.774010,51.774010,51.774010,
18.000000f,51.774010,51.774010,51.774010,
18.066000f,51.774010,51.774010,51.774010,
18.132999f,51.774010,51.774010,51.774010,
18.200001f,51.774010,51.774010,51.774010,
18.266001f,51.774010,51.774010,51.774010,
18.333000f,51.774010,51.774010,51.774010,
18.400000f,51.774010,51.774010,51.774010,
18.466000f,51.774010,51.774010,51.774010,
18.533001f,51.774010,51.774010,51.774010,
18.600000f,51.774010,51.774010,51.774010,
18.666000f,51.774010,51.774010,51.774010,
18.733000f,51.774010,51.774010,51.774010,
18.799999f,51.774010,51.774010,51.774010,
18.865999f,51.774010,51.774010,51.774010,
18.933001f,51.774010,51.774010,51.774010,
19.000000f,51.774010,51.774010,51.774010,
19.066000f,51.774010,51.774010,51.774010,
19.132999f,51.774010,51.774010,51.774010,
19.200001f,51.774010,51.774010,51.774010,
19.266001f,51.774010,51.774010,51.774010,
19.333000f,51.774010,51.774010,51.774010,
19.400000f,51.774010,51.774010,51.774010,
19.466000f,51.774010,51.774010,51.774010,
19.533001f,51.774010,51.774010,51.774010,
19.600000f,51.774010,51.774010,51.774010,
19.632999f,51.774010,51.774010,51.774010,
19.632999f,51.774010,51.774010,51.774010,
25.833000f,51.774010,51.774010,51.774010,
25.833000f,51.774010,51.774010,51.774010,
25.865999f,51.774010,51.774010,51.774010,
25.933001f,51.774010,51.774010,51.774010,
26.000000f,51.774010,51.774010,51.774010,
26.066000f,51.774010,51.774010,51.774010,
26.132999f,51.774010,51.774010,51.774010,
26.200001f,51.774010,51.774010,51.774010,
26.266001f,51.774010,51.774010,51.774010,
26.333000f,51.774010,51.774010,51.774010,
26.400000f,51.774010,51.774010,51.774010,
26.466000f,51.774010,51.774010,51.774010,
26.533001f,51.774010,51.774010,51.774010,
26.600000f,51.774010,51.774010,51.774010,
26.666000f,51.774010,51.774010,51.774010,
26.733000f,51.774010,51.774010,51.774010,
26.799999f,51.774010,51.774010,51.774010,
