4,
0.000000f,40.510452,40.510452,40.510452,
4.466000f,40.510452,40.510452,40.510452,
4.466000f,69.638596,69.638596,69.638596,
60.533001f,69.638596,69.638596,69.638596,
;
3,
0.000000f,0.000000,0.000000,0.000000,
4.466000f,0.000000,0.000000,0.000000,
60.533001f,0.000000,0.000000,0.000000,
;
844,
0.000000f,-21.122335,0.856779,23.838095,-21.122335,0.856779,23.838095,-21.122335,0.856779,23.838095,
4.466000f,-21.897917,-13.575692,29.795732,-21.639435,-8.765709,27.810200,-21.897917,-13.575692,29.795732,
4.486000f,-6.380942,-20.206789,0.102673,-6.380942,-20.206789,0.102673,-6.380942,-20.206789,0.102673,
4.533000f,-6.381564,-20.204809,0.103042,-6.381564,-20.204809,0.103042,-6.381564,-20.204809,0.103042,
4.600000f,-6.382180,-20.202829,0.103416,-6.381975,-20.203493,0.103290,-6.382382,-20.202177,0.103541,
4.666000f,-6.382791,-20.200851,0.103798,-6.382590,-20.201504,0.103671,-6.382994,-20.200190,0.103926,
4.733000f,-6.383395,-20.198877,0.104185,-6.383194,-20.199539,0.104054,-6.383596,-20.198215,0.104316,
4.800000f,-6.383993,-20.196905,0.104579,-6.383794,-20.197565,0.104446,-6.384189,-20.196255,0.104711,
4.866000f,-6.384583,-20.194937,0.104980,-6.384390,-20.195585,0.104847,-6.384780,-20.194279,0.105116,
4.933000f,-6.385167,-20.192974,0.105388,-6.384973,-20.193632,0.105250,-6.385362,-20.192316,0.105525,
5.000000f,-6.385744,-20.191013,0.105802,-6.385552,-20.191668,0.105662,-6.385933,-20.190369,0.105939,
5.066000f,-6.386312,-20.189062,0.106223,-6.386126,-20.189705,0.106083,-6.386501,-20.188410,0.106365,
5.133000f,-6.386872,-20.187115,0.106650,-6.386686,-20.187765,0.106506,-6.387059,-20.186464,0.106794,
5.200000f,-6.387425,-20.185175,0.107084,-6.387241,-20.185823,0.106938,-6.387606,-20.184536,0.107229,
5.266000f,-6.387968,-20.183241,0.107526,-6.387790,-20.183878,0.107379,-6.388148,-20.182594,0.107675,
5.333000f,-6.388502,-20.181316,0.107974,-6.388325,-20.181959,0.107822,-6.388680,-20.180674,0.108125,
5.400000f,-6.389026,-20.179399,0.108429,-6.388852,-20.180040,0.108275,-6.389198,-20.178768,0.108580,
5.466000f,-6.389542,-20.177494,0.108891,-6.389373,-20.178122,0.108737,-6.389712,-20.176857,0.109047,
5.533000f,-6.390047,-20.175596,0.109360,-6.389880,-20.176229,0.109202,-6.390214,-20.174963,0.109518,
5.600000f,-6.390541,-20.173710,0.109836,-6.390377,-20.174339,0.109675,-6.390703,-20.173090,0.109994,
5.666000f,-6.391025,-20.171835,0.110319,-6.390867,-20.172451,0.110159,-6.391185,-20.171209,0.110482,
5.733000f,-6.391498,-20.169973,0.110810,-6.391342,-20.170595,0.110644,-6.391654,-20.169352,0.110975,
5.800000f,-6.391960,-20.168121,0.111307,-6.391807,-20.168739,0.111139,-6.392110,-20.167513,0.111473,
5.866000f,-6.392410,-20.166285,0.111812,-6.392264,-20.166889,0.111644,-6.392559,-20.165672,0.111982,
5.933000f,-6.392848,-20.164459,0.112324,-6.392703,-20.165068,0.112151,-6.392992,-20.163851,0.112497,
6.000000f,-6.393274,-20.162649,0.112844,-6.393133,-20.163254,0.112669,-6.393412,-20.162054,0.113016,
6.066000f,-6.393687,-20.160854,0.113371,-6.393552,-20.161444,0.113196,-6.393823,-20.160255,0.113548,
6.133000f,-6.394087,-20.159075,0.113905,-6.393955,-20.159668,0.113725,-6.394219,-20.158482,0.114085,
6.200000f,-6.394475,-20.157312,0.114447,-6.394347,-20.157900,0.114264,-6.394600,-20.156733,0.114627,
6.266000f,-6.394848,-20.155565,0.114996,-6.394727,-20.156139,0.114814,-6.394971,-20.154984,0.115182,
6.333000f,-6.395208,-20.153835,0.115553,-6.395090,-20.154411,0.115365,-6.395326,-20.153259,0.115741,
6.400000f,-6.395554,-20.152124,0.116118,-6.395440,-20.152695,0.115927,-6.395665,-20.151564,0.116305,
6.466000f,-6.395884,-20.150433,0.116690,-6.395777,-20.150988,0.116500,-6.395992,-20.149868,0.116883,
6.533000f,-6.396201,-20.148758,0.117270,-6.396097,-20.149315,0.117074,-6.396304,-20.148201,0.117465,
6.600000f,-6.396502,-20.147104,0.117858,-6.396403,-20.147655,0.117659,-6.396598,-20.146563,0.118053,
6.666000f,-6.396787,-20.145472,0.118453,-6.396696,-20.146008,0.118255,-6.396880,-20.144928,0.118654,
6.733000f,-6.397057,-20.143860,0.119056,-6.396969,-20.144396,0.118853,-6.397144,-20.143324,0.119260,
6.800000f,-6.397311,-20.142269,0.119668,-6.397229,-20.142797,0.119462,-6.397392,-20.141748,0.119871,
6.866000f,-6.397547,-20.140699,0.120287,-6.397472,-20.141212,0.120081,-6.397624,-20.140179,0.120496,
6.933000f,-6.397768,-20.139154,0.120914,-6.397697,-20.139668,0.120703,-6.397840,-20.138641,0.121125,
7.000000f,-6.397972,-20.137634,0.121549,-6.397906,-20.138140,0.121335,-6.398036,-20.137136,0.121760,
7.066000f,-6.398158,-20.136135,0.122192,-6.398099,-20.136625,0.121979,-6.398217,-20.135637,0.122409,
7.133000f,-6.398326,-20.134665,0.122844,-6.398273,-20.135153,0.122624,-6.398380,-20.134176,0.123063,
7.200000f,-6.398477,-20.133217,0.123503,-6.398429,-20.133698,0.123281,-6.398523,-20.132744,0.123722,
7.266000f,-6.398608,-20.131796,0.124171,-6.398568,-20.132259,0.123949,-6.398649,-20.131325,0.124396,
7.333000f,-6.398722,-20.130402,0.124847,-6.398687,-20.130863,0.124619,-6.398757,-20.129940,0.125075,
7.400000f,-6.398816,-20.129034,0.125531,-6.398787,-20.129488,0.125301,-6.398843,-20.128588,0.125759,
7.466000f,-6.398891,-20.127693,0.126224,-6.398870,-20.128130,0.125994,-6.398913,-20.127249,0.126457,
7.533000f,-6.398946,-20.126383,0.126925,-6.398931,-20.126818,0.126689,-6.398962,-20.125948,0.127161,
7.600000f,-6.398982,-20.125103,0.127635,-6.398973,-20.125526,0.127395,-6.398990,-20.124685,0.127870,
7.666000f,-6.398997,-20.123850,0.128353,-6.398995,-20.124258,0.128114,-6.398998,-20.123436,0.128594,
7.733000f,-6.398992,-20.122627,0.129079,-6.398997,-20.123032,0.128834,-6.398986,-20.122223,0.129324,
7.800000f,-6.398965,-20.121437,0.129814,-6.398978,-20.121830,0.129566,-6.398953,-20.121050,0.130058,
7.866000f,-6.398918,-20.120279,0.130558,-6.398937,-20.120657,0.130311,-6.398898,-20.119896,0.130808,
7.933000f,-6.398849,-20.119152,0.131310,-6.398875,-20.119524,0.131057,-6.398822,-20.118780,0.131564,
8.000000f,-6.398758,-20.118057,0.132071,-6.398792,-20.118418,0.131815,-6.398724,-20.117702,0.132324,
8.066000f,-6.398645,-20.116999,0.132841,-6.398686,-20.117342,0.132585,-6.398603,-20.116650,0.133100,
8.133000f,-6.398510,-20.115971,0.133620,-6.398559,-20.116308,0.133357,-6.398460,-20.115633,0.133882,
8.200000f,-6.398351,-20.114979,0.134407,-6.398408,-20.115305,0.134142,-6.398295,-20.114656,0.134668,
8.266000f,-6.398170,-20.114023,0.135203,-6.398233,-20.114332,0.134939,-6.398105,-20.113708,0.135472,
8.333000f,-6.397964,-20.113102,0.136009,-6.398037,-20.113403,0.135737,-6.397892,-20.112801,0.136280,
8.400000f,-6.397736,-20.112219,0.136823,-6.397817,-20.112509,0.136549,-6.397656,-20.111933,0.137093,
8.466000f,-6.397483,-20.111372,0.137646,-6.397571,-20.111645,0.137373,-6.397394,-20.111095,0.137923,
8.533000f,-6.397206,-20.110563,0.138479,-6.397303,-20.110828,0.138198,-6.397109,-20.110298,0.138759,
8.600000f,-6.396904,-20.109793,0.139320,-6.397009,-20.110044,0.139037,-6.396800,-20.109545,0.139599,
8.666000f,-6.396576,-20.109062,0.140171,-6.396688,-20.109297,0.139888,-6.396462,-20.108824,0.140457,
8.733000f,-6.396224,-20.108370,0.141031,-6.396347,-20.108595,0.140741,-6.396101,-20.108145,0.141320,
8.800000f,-6.395846,-20.107719,0.141900,-6.395977,-20.107931,0.141607,-6.395717,-20.107512,0.142188,
8.866000f,-6.395442,-20.107109,0.142778,-6.395579,-20.107304,0.142487,-6.395302,-20.106911,0.143074,
8.933000f,-6.395011,-20.106541,0.143666,-6.395160,-20.106724,0.143367,-6.394863,-20.106358,0.143965,
9.000000f,-6.394554,-20.106012,0.144563,-6.394712,-20.106182,0.144261,-6.394399,-20.105846,0.144861,
9.066000f,-6.394070,-20.105530,0.145470,-6.394234,-20.105682,0.145169,-6.393903,-20.105375,0.145775,
9.133000f,-6.393559,-20.105089,0.146386,-6.393735,-20.105230,0.146077,-6.393383,-20.104948,0.146694,
9.200000f,-6.393020,-20.104692,0.147311,-6.393205,-20.104818,0.147000,-6.392837,-20.104568,0.147618,
9.266000f,-6.392453,-20.104340,0.148246,-6.392644,-20.104448,0.147936,-6.392258,-20.104229,0.148561,
9.333000f,-6.391858,-20.104033,0.149191,-6.392062,-20.104128,0.148873,-6.391654,-20.103937,0.149509,
9.400000f,-6.391234,-20.103771,0.150146,-6.391448,-20.103851,0.149824,-6.391023,-20.103693,0.150462,
9.466000f,-6.390582,-20.103558,0.151110,-6.390802,-20.103621,0.150790,-6.390358,-20.103495,0.151434,
9.533000f,-6.389899,-20.103390,0.152084,-6.390132,-20.103437,0.151756,-6.389666,-20.103342,0.152412,
9.600000f,-6.389188,-20.103271,0.153067,-6.389431,-20.103304,0.152736,-6.388948,-20.103239,0.153394,
9.666000f,-6.388446,-20.103199,0.154061,-6.388696,-20.103214,0.153731,-6.388193,-20.103184,0.154395,
9.733000f,-6.387676,-20.103176,0.155064,-6.387939,-20.103176,0.154727,-6.387413,-20.103176,0.155402,
9.800000f,-6.386874,-20.103205,0.156078,-6.387147,-20.103188,0.155737,-6.386604,-20.103222,0.156414,
9.866000f,-6.386041,-20.103283,0.157101,-6.386321,-20.103249,0.156762,-6.385756,-20.103317,0.157446,
9.933000f,-6.385177,-20.103411,0.158134,-6.385471,-20.103359,0.157787,-6.384882,-20.103462,0.158482,
10.000000f,-6.384282,-20.103590,0.159178,-6.384587,-20.103521,0.158827,-6.383981,-20.103659,0.159524,
10.066000f,-6.383354,-20.103821,0.160232,-6.383666,-20.103735,0.159882,-6.383039,-20.103907,0.160586,
10.133000f,-6.382395,-20.104107,0.161295,-6.382722,-20.104002,0.160937,-6.382069,-20.104212,0.161653,
10.200000f,-6.381403,-20.104445,0.162369,-6.381741,-20.104322,0.162008,-6.381071,-20.104565,0.162725,
10.266000f,-6.380380,-20.104836,0.163453,-6.380723,-20.104696,0.163094,-6.380031,-20.104977,0.163819,
10.333000f,-6.379320,-20.105284,0.164550,-6.379693,-20.105112,0.164172,-6.378948,-20.105455,0.164927,
10.400000f,-6.378156,-20.105854,0.165707,-6.378568,-20.105639,0.165306,-6.377751,-20.106066,0.166102,
10.466000f,-6.376863,-20.106571,0.166945,-6.377311,-20.106312,0.166524,-6.376409,-20.106834,0.167373,
10.533000f,-6.375443,-20.107431,0.168261,-6.375939,-20.107121,0.167807,-6.374948,-20.107742,0.168714,
10.600000f,-6.373903,-20.108427,0.169651,-6.374439,-20.108070,0.169173,-6.373375,-20.108778,0.170122,
10.666000f,-6.372244,-20.109558,0.171114,-6.372810,-20.109163,0.170620,-6.371670,-20.109959,0.171616,
10.733000f,-6.370471,-20.110821,0.172647,-6.371083,-20.110378,0.172122,-6.369860,-20.111263,0.173172,
10.800000f,-6.368590,-20.112206,0.174247,-6.369238,-20.111721,0.173700,-6.367951,-20.112682,0.174785,
10.866000f,-6.366602,-20.113712,0.175910,-6.367275,-20.113195,0.175351,-6.365920,-20.114237,0.176478,
10.933000f,-6.364514,-20.115335,0.177636,-6.365230,-20.114773,0.177048,-6.363798,-20.115898,0.178224,
11.000000f,-6.362328,-20.117069,0.179420,-6.363075,-20.116470,0.178813,-6.361591,-20.117659,0.180018,
11.066000f,-6.360049,-20.118912,0.181261,-6.360816,-20.118286,0.180645,-6.359270,-20.119547,0.181886,
11.133000f,-6.357680,-20.120859,0.183155,-6.358488,-20.120190,0.182512,-6.356872,-20.121529,0.183798,
11.200000f,-6.355227,-20.122904,0.185100,-6.356062,-20.122204,0.184440,-6.354404,-20.123594,0.185749,
11.266000f,-6.352692,-20.125044,0.187092,-6.353541,-20.124323,0.186427,-6.351830,-20.125776,0.187768,
11.333000f,-6.350081,-20.127275,0.189131,-6.350968,-20.126514,0.188441,-6.349194,-20.128036,0.189821,
11.400000f,-6.347397,-20.129591,0.191212,-6.348308,-20.128801,0.190508,-6.346500,-20.130369,0.191905,
11.466000f,-6.344645,-20.131989,0.193333,-6.345563,-20.131184,0.192627,-6.343712,-20.132805,0.194049,
11.533000f,-6.341827,-20.134464,0.195491,-6.342781,-20.133623,0.194762,-6.340874,-20.135305,0.196220,
11.600000f,-6.338950,-20.137014,0.197684,-6.339923,-20.136148,0.196944,-6.337991,-20.137867,0.198413,
11.666000f,-6.336015,-20.139633,0.199909,-6.336992,-20.138760,0.199170,-6.335023,-20.140520,0.200659,
11.733000f,-6.333028,-20.142315,0.202162,-6.334036,-20.141407,0.201403,-6.332019,-20.143223,0.202922,
11.800000f,-6.329993,-20.145058,0.204443,-6.331017,-20.144129,0.203675,-6.328985,-20.145971,0.205199,
11.866000f,-6.326914,-20.147856,0.206747,-6.327937,-20.146923,0.205983,-6.325876,-20.148802,0.207523,
11.933000f,-6.323794,-20.150707,0.209073,-6.324845,-20.149744,0.208291,-6.322743,-20.151670,0.209855,
12.000000f,-6.320639,-20.153605,0.211416,-6.321702,-20.152626,0.210629,-6.319592,-20.154568,0.212192,
12.066000f,-6.317451,-20.156546,0.213776,-6.318508,-20.155569,0.212995,-6.316379,-20.157537,0.214569,
12.133000f,-6.314237,-20.159525,0.216149,-6.315318,-20.158522,0.215352,-6.313156,-20.160528,0.216945,
12.200000f,-6.310998,-20.162537,0.218531,-6.312086,-20.161522,0.217732,-6.309926,-20.163536,0.219319,
12.266000f,-6.307739,-20.165581,0.220922,-6.308817,-20.164572,0.220132,-6.306645,-20.166605,0.221724,
12.333000f,-6.304465,-20.168650,0.223317,-6.305563,-20.167618,0.222515,-6.303366,-20.169682,0.224120,
12.400000f,-6.301179,-20.171740,0.225715,-6.302281,-20.170702,0.224912,-6.300094,-20.172762,0.226506,
12.466000f,-6.297885,-20.174847,0.228112,-6.298973,-20.173819,0.227322,-6.296782,-20.175890,0.228915,
12.533000f,-6.294589,-20.177967,0.230507,-6.295693,-20.176920,0.229706,-6.293485,-20.179014,0.231308,
12.600000f,-6.291294,-20.181095,0.232895,-6.292397,-20.180046,0.232096,-6.290207,-20.182129,0.233681,
12.666000f,-6.288003,-20.184229,0.235274,-6.289087,-20.183195,0.234491,-6.286902,-20.185278,0.236070,
12.733000f,-6.284720,-20.187359,0.237643,-6.285818,-20.186310,0.236852,-6.283623,-20.188408,0.238434,
